seconds,a_vx,a_vy,b_vx,b_vy
16.900000000000002,1.5108506032785387,0.4970804252245929,-0.09823058708749417,-0.5095588918455685
17.000000000000004,-0.009829251802008745,-0.393394399577535,0.22184798253812543,-0.034354375117457155
17.1,1.6271552283648567,0.9596579810965368,0.19758819702495556,1.5390693699352402
17.200000000000003,-0.6464928139389078,-0.3586376087084714,1.771316126472644,-0.15263495678661856
17.3,0.7573350161191822,1.0574992772381442,0.6910933050097128,0.7608746780751611
17.400000000000002,0.3243417097601163,0.7132386232053255,3.073916789384159,1.73644343557911
17.500000000000004,0.35735456720722303,-0.9870067548950977,-0.2852296468079721,1.8812709075024578
17.6,-2.2848532637818595,0.9482643749926871,-0.33757116591146075,2.3263318897714975
17.700000000000003,0.8089761762408381,0.1853566899583699,0.3092250624445057,0.3713975778926263
17.8,-0.394080729202156,0.9567460645876825,1.0664232691228117,0.4198206584805958
17.900000000000002,0.9216855338844664,1.5663746743621276,-0.07320604720904426,1.5894359289532956
18.000000000000004,-0.10595959355032077,0.5541195517083687,-1.3178502766410212,-0.8121420644458638
18.1,-0.14309763083500746,-0.8663532973424011,-0.7146674556631345,3.3458303005006425
18.200000000000003,-1.324758493724601,0.6415373583427473,-1.3062025756896474,-1.8872458660906541
18.3,0.4722910315069262,1.4751349333827413,0.03163103274386726,-0.029913575779345586
18.400000000000002,-1.0640252197180984,-0.6518061289651552,0.29449560473492403,0.5056540360882377
18.500000000000004,0.8731656986143627,1.4696613863671504,0.09816452960115317,-0.5214950443281916
18.6,-1.4668219424273703,0.6043232805472067,-0.44295701472356924,1.289215742914268
18.700000000000003,-0.28505487170377153,2.0733381582966417,0.04464149397260702,-0.7765781580556783
18.8,0.2239333228836954,-1.8670692254765517,-0.3397312175575602,1.5475327726594907
18.900000000000002,1.75853373331442,0.8083849127306976,0.8918735932249285,-0.03268167638840517
19.000000000000004,-0.531231424977183,-0.12381503613849236,0.9711225902072318,-1.02088700845921
19.1,-1.7642417573457627,-2.005098623219991,-1.6410864423279239,-1.478034299716888
19.200000000000003,-1.1341238215872473,1.682011467732909,1.1136406880840763,-1.6201332367662864
19.300000000000004,-0.8935315322105537,-0.7407853761729858,-0.8443207959241565,-1.1348152320649438
19.400000000000002,-1.390108782044699,-0.3256328371553371,0.8363481795311136,-0.24981735615313438
19.500000000000004,-0.9900301389003512,0.4350708085719461,-0.06074638101034535,-1.5517994593820637
19.6,0.5846933275545295,-0.8267571609981766,0.7663300165682132,1.0362122268567415
19.700000000000003,-0.003838091189531163,0.16612668318922041,-0.4529985608308025,1.6993719633914188
19.800000000000004,1.2090528337327793,-1.5171163115080175,-0.8162826786919786,-0.296279220757697
19.900000000000002,0.7536831858577578,-0.02970230391897938,-0.7879358934709771,-0.8207644062283149
20.000000000000004,-0.0386686309986404,-0.8638212082213349,-0.592029462679761,0.22224892570009291
20.1,0.3711255223363652,-1.4803188531912224,-0.2474419211519905,-2.5678375477757514
20.200000000000003,1.1422671624305338,0.495917573972679,0.9296327393551943,0.5482381984267634
20.300000000000004,0.6317056441477454,0.7742252963098013,0.2652073929220595,0.9264778286595589
20.400000000000002,-0.8565537487956444,-1.0952448886329715,0.6797822187178508,-1.916166494846061
20.500000000000004,-1.405059798418486,-0.42024021024954533,-1.0376023337316047,0.6175196595527762
20.6,0.7407852121149664,-1.0274712473049443,0.7551697107965172,0.2856181192572589
20.700000000000003,-2.095712404301037,-1.3944352752571796,-0.7997414752842128,1.2180490963968038
20.800000000000004,-0.4757546208748013,-1.7568528574777185,-0.08442191826718279,-1.0141644999645554
20.900000000000002,-0.9445306579112406,-0.0463067788600528,-0.3480829744345772,2.0299218555458323
21.000000000000004,-0.9454172051691622,0.17221879461970369,-0.46679425998691615,0.07138080647135407
21.1,-1.3776456234349643,-0.6447544198875655,-0.7841032948748536,-0.44565154561894726
21.200000000000003,-1.599189004003058,-0.6042550223075684,0.5214924757949271,1.9184840181944616
21.300000000000004,-0.1968474885347355,-0.3174764245458152,-0.5848508598034289,1.0742010378452427
21.400000000000002,-0.3017273227350296,0.8661984905881455,0.15225961128780127,-1.038394220850564
21.500000000000004,-1.7482513212178592,-0.27598132963226474,-0.09786124011648485,-0.29931992230235954
21.6,1.157760498093205,-0.7330417328833144,-0.21872416354656266,-2.304046300397955
21.700000000000003,2.655991605028792,-2.345873819940816,0.30232729490702087,-0.10196771011161923
21.800000000000004,1.0846348460068134,-0.5037097089388017,0.14218753273486723,-0.46366541523510474
21.900000000000002,0.008035035393758347,-0.3190962895030719,-1.0783122723444767,-0.7256730694155452
22.000000000000004,-0.9106986330879414,-1.9326533946389493,0.9756857137214524,-0.5853302357281186
22.1,-0.5162587650596518,0.30484399901313336,2.566737100472185,-0.6755165315515518
22.200000000000003,-0.13026335785210133,0.0037759568743444966,-0.25197439644182795,0.429998407612781
22.300000000000004,0.17474994412642866,1.0111939274253685,-1.0001721365054281,-0.734693749667282
22.400000000000002,0.03713750986762135,-0.000866086885072622,-1.1037809176280335,-1.6736817895351928
22.500000000000004,0.6715679735384937,0.443250047351584,0.767275419814007,0.09149385586886367
22.6,0.42436841798537756,-0.5300005516232997,1.5207770212779121,0.016910289118322135
22.700000000000003,1.0671553508251435,-0.20488068755733962,0.8686768306273832,1.2547631874123444
22.800000000000004,-0.12004200398637792,-0.46340378545605265,0.11454401557049534,0.3489070744792278
22.900000000000002,-0.7549304230057529,0.050447185793015076,-0.5299992411721669,0.507837602883754
23.000000000000004,-0.10621912437512859,-0.8369544595388625,-0.13270109713193715,-0.09167067299748477
23.1,-2.0183434921700774,-0.13602528554699833,-0.3463012133712921,-0.08425956081924997
23.200000000000003,0.8910208353518668,-0.07525579857315003,-0.2543387751429362,1.0861634771850013
23.300000000000004,-0.970000350565986,1.4321666151177628,0.0672529520836166,1.7226176786789331
23.400000000000002,-0.2886617279694801,-1.7737611530192825,-0.8676059781243052,-2.925287550525415
23.500000000000004,-0.5497330211289776,0.9948255377636039,-1.9923815054275185,0.11399018143228525
23.6,-0.06934011268121669,-1.0211928988760008,1.041193963985598,1.5821642879003281
23.700000000000003,0.6730830229162031,-0.9897141695379745,-0.7094365354387848,0.6396577244869507
23.800000000000004,1.58602121522934,-0.7257086329392637,0.1036647713771731,-0.6463130511505352
23.900000000000002,-1.0915150524888122,-0.36814187645519236,1.135945802233631,-1.5099223247066371
24.000000000000004,-0.7403255163607445,0.6979167905143334,-2.6362833781151767,1.8417975321161137
24.1,0.8506959415701784,-0.42258502697488726,0.12405947482829993,0.30372775578825106
24.200000000000003,0.730861270419066,0.5928105248068254,1.045646648695446,0.04186315717656537
24.300000000000004,1.7010915822080173,-0.1224505083132871,-0.23677291413796897,-0.5152700288342108
24.400000000000002,0.4683253134709794,0.21051238803157313,1.8659817648146007,-0.6661907929294277
24.500000000000004,-0.03024862694104664,-0.6109455165778266,-0.4322620905741539,-0.017658325205846936
24.6,-0.4740646609351573,-0.39734278072651036,1.5047509129874665,0.0009516244227424932
24.700000000000003,-0.05792958037661363,-0.7131599115504351,0.5097282730738393,-0.5263521225741342
24.800000000000004,0.4538782619104345,1.2519713494628188,-2.2803644537085113,-0.8940312630097488
24.900000000000002,-0.4224185619051759,1.4920561417469604,-0.9194822744245906,1.7555665292415696
25.000000000000004,0.268872978877248,0.6656607343730163,-3.2068906126254855,1.5889419646378327
25.1,-1.9876673208403683,0.7143656302450704,-0.7928945661408874,-0.7486294698921953
25.200000000000003,0.15780820400890166,0.2421961589161305,0.010183458543287702,0.5184652310002742
25.300000000000004,-0.28254304686719184,-1.010453091885556,0.23394828085852196,0.5148199743572281
25.400000000000002,1.0198870410531378,-0.9419489169448748,1.118812583919491,-2.1761514584682913
25.500000000000004,-0.4054982660518282,1.1505024246539783,1.1014896748052558,2.460592502508552
25.6,-1.3020337272168707,1.4802153396407247,-1.1965705668516675,-0.36018854165171904
25.700000000000003,-1.059590187999841,1.3997007498093077,0.33899223767651787,1.0972420564501733
25.800000000000004,0.7402738339941451,0.0519148310676376,-0.21810046071477368,-0.15043638007894458
25.900000000000002,-1.3990405390255312,0.560115544108003,1.2570734969368618,0.6286886373121375
26.000000000000004,-0.21331846653227046,2.0462884596040714,-1.310969293979733,0.004080940461554325
26.1,-1.6718585720121262,-1.4415257050269505,1.0942489507595825,-0.6208763765377069
26.200000000000003,-0.5851055672227486,-1.3069178782730653,-0.5710158766516058,0.8347537118623878
26.300000000000004,0.4799656184636088,2.2169498950380384,-1.3999518445054588,-0.470613935968317
26.400000000000002,0.5515705136349044,-0.06828883714755693,-0.5816294007450623,-1.401684493681119
26.500000000000004,1.0200064475306199,-1.0561017534067123,0.6533384083257934,-1.2953748213547582
26.6,-0.9771394974658961,0.2822808352466396,-0.42680852646562667,0.8160552304699928
26.700000000000003,0.4725333595154077,0.19232274589931328,0.7633468763760404,-0.4155161265615558
26.800000000000004,0.21838742903130864,-0.4458941557468077,1.0841600121022321,-1.3057740621520235
26.900000000000002,-0.7322481506670597,0.3851288056998106,-0.23830328137662204,-1.7302235501836927
27.000000000000004,0.7614188305013239,0.3020997768953362,0.3585416904336737,-1.0127011709802056
27.1,1.3796871090491145,-0.3979726642446142,0.44564721186778494,0.6421971609544129
27.200000000000003,2.3627063638327113,1.8124416626090443,-0.27821971387613204,0.5205479971059815
27.300000000000004,-0.47190510897028853,-1.1475619867287308,0.10798687960401447,-0.612280278399833
27.400000000000002,-0.26348134017972913,0.39914796205013986,1.1536081471773219,0.2857672639532156
27.500000000000004,0.8083673958820052,-0.49176917204130405,-2.1954994334568396,0.38467315174322464
27.6,-0.5345141828786383,-1.0855633354579348,-0.0439509752830252,-1.0950643946333374
27.700000000000003,-0.605474457553076,0.5694360809195254,0.2046239421447123,-0.35972254605892523
27.800000000000004,0.1272645629126615,-1.2194448976402483,-2.037578668966987,0.5032279153557598
27.900000000000002,2.2120932096278927,2.2827498180829235,-0.8618732843821343,0.9600476040451861
28.000000000000004,0.48128327039141117,-0.3570622532225393,1.3923579518636044,0.2937814688590706
28.1,-0.023784780870837952,-0.5633263238966242,-0.7078523829825172,0.6402188229485342
28.200000000000003,0.48087614990308053,-0.07476204568928821,-0.9881504680898047,0.30089903285731795
28.300000000000004,-1.3864032742006291,0.8102650500842441,1.7286194253162412,-0.606665907144649
28.400000000000002,2.879085548471486,-0.18339718678744388,1.040327256416989,-0.48876986471165035
28.500000000000004,0.8892647374772951,-1.553402378106329,1.3844067660488584,0.25099978428578695
28.6,2.6947649517529766,-0.4092206619268246,-0.13258706748434015,1.1711807959646463
28.700000000000003,1.01855156759229,0.2656059044897222,-1.3474960181500653,0.2381366941931739
28.800000000000004,-0.19020676018840513,-0.48418470006706016,-0.10655197895595245,1.1992998936241626
28.900000000000002,-0.1477817606155437,-1.554739529754297,0.2351819154247401,-0.4962898857748965
29.000000000000004,0.43581091859674315,1.9961747367990545,0.39626841284347203,2.7770652240756752
29.1,-0.1947792837140517,2.0371380066795375,2.830703524327115,-1.5408474123729536
29.200000000000003,0.8575592458399123,-1.0833514959751829,1.0668127436151944,0.7976803104113015
29.300000000000004,-0.5302194604957133,-0.5063751434335061,-1.0146282852125084,-0.5399764669723826
29.400000000000002,-0.9154746947407639,1.0767070544652027,-0.21301456628416926,0.2390896123555246
29.500000000000004,-0.04938646985920751,-0.13955389262372558,0.5975580498933888,-0.06052561148717065
29.6,1.783489469010823,-0.8898685541509702,-0.3104785630837787,-0.5364008170487631
29.700000000000003,0.1660192939524885,1.539161566576396,-1.6797784355644725,0.4458951158190848
29.800000000000004,0.28504050046818463,-1.5879161782329645,0.8873561548944875,0.9070826445978026
29.900000000000002,-0.6022215024446028,-1.8673900626058844,1.5027269619572994,-0.042884271672802704
30.000000000000004,-1.0311811338449621,-0.7331619250393817,-1.6276399189459676,-0.15918843251181272
30.1,-3.088763215575165,0.738716765786495,-0.4543136246607794,-0.09964181264400106
30.200000000000003,-1.1092944865710024,0.42635989980089783,1.1485005031379418,-0.24398002268230337
30.300000000000004,0.21756368976943283,0.13268267951869717,-0.1589100287122939,0.33878134784207237
30.400000000000002,0.5908330216219481,0.29975910161700275,0.05664189604606488,0.46474786314061173
30.500000000000004,-1.5309192404970093,0.2561909888422422,-0.4851140900514153,-0.09389417289424015
30.6,-0.5033530383242374,-0.49506501595514435,0.679888554661112,0.6770704456875964
30.700000000000003,-0.5074307012895828,-0.04657096805548771,-1.1494276466578934,0.716599154212452
30.800000000000004,-2.4112688705128953,0.8893644267608715,0.5126735720497293,1.5815336905195365
30.900000000000002,0.7252204545872144,-0.3725951875525925,-0.2808295988497025,1.1260058677340774
31.000000000000004,0.6563192824271559,1.3702089964868271,-0.06283811273742743,-0.7109992402190961
31.1,0.12298334850831266,0.30695240073870966,0.15576368364825155,-1.4026121167259287
31.200000000000003,0.10989275571877305,0.012594563191772979,-1.6392146772388312,1.8771159628049876
31.300000000000004,0.9155471119335312,0.518794599161378,-0.38582792777908287,0.6767869731216148
31.400000000000002,0.828418815204204,0.29992353492917684,0.10691637103560651,-0.13973776755828626
31.500000000000004,-1.8771777892543482,0.9028128794677948,-1.7836448815669814,0.14599544244020818
31.6,2.353701237481047,-0.31698475226042505,0.03766349288776675,-1.0215400415005964
31.700000000000003,0.7910485187067842,-0.5274742269012276,0.22568228913708605,-0.19911844979062762
31.800000000000004,-0.09990233751579787,-1.210180153049649,0.09158511809569181,0.12869533402093128
31.900000000000002,-0.3289040240879887,-0.9179403201347088,0.08457811312304102,-1.7255173776474881
